row_id,microbusiness_density_AR,microbusiness_density_MA,microbusiness_density_ARMA,microbusiness_density_ARIMA,microbusiness_density_Lin,microbusiness_density_Lasso,microbusiness_density_Ridge
28075_2022-12-01,2.2124873147620168,2.2124873147620168,2.2124873147620168,2.2727666,2.2727666,2.2727666,2.2727666
28077_2022-12-01,0.6322651330116976,0.6346969219419232,0.6346969219419232,1.00718909606404,0.80899346,0.80899346,0.80899346
28079_2022-12-01,0.8640086807293751,0.8550514687291256,0.8550514687291256,0.9059802526041836,0.89364976,0.89364976,0.89364976
28081_2022-12-01,3.944088398039003,3.944088398039003,3.944088398039003,4.3563547,4.3563547,4.3563547,4.3563547
28083_2022-12-01,1.1038343599050908,1.1038343599050908,1.1038343599050908,1.1587653,1.1587653,1.1587653,1.1587653
28085_2022-12-01,1.4820735774358509,1.483255495406235,1.483255495406235,1.4934308767758866,1.5039316,1.5039316,1.5039316
28087_2022-12-01,2.3547976658844827,2.2705526169442227,2.2705526169442227,2.3547976658844827,2.3905978,2.3905978,2.3905978
28089_2022-12-01,7.808394404505136,7.383129182851599,7.383129182851599,7.808394404505136,7.8847928,7.8847928,7.8847928
28091_2022-12-01,2.0169560538592166,2.0169560538592166,2.0169560538592166,1.9524261,1.9524261,1.9524261,1.9524261
28093_2022-12-01,1.5476313997674456,1.479777466867655,1.479777466867655,1.6046255939267349,1.5664027,1.5664027,1.5664027
28095_2022-12-01,0.8944134462947609,0.8784209528197985,0.8784209528197985,0.9036076473692352,0.92864656,0.92864656,0.92864656
28097_2022-12-01,0.9549380537406428,0.9549380537406428,0.9549380537406428,1.3127112,1.3127112,1.3127112,1.3127112
28099_2022-12-01,1.368803906143059,1.3891844915891676,1.3891844915891676,1.2495056592182148,1.2749941,1.2749941,1.2749941
28101_2022-12-01,1.5698204275431211,1.5698204275431211,1.5698204275431211,1.715609599544813,1.615428,1.615428,1.615428
28103_2022-12-01,1.5942952102561194,1.3632118631995438,1.3632118631995438,1.9535288117116985,1.6974727,1.6974727,1.6974727
28105_2022-12-01,2.8964628600911078,2.7919979986299106,2.7919979986299106,3.0240805354675664,3.0258591,3.0258591,3.0258591
28107_2022-12-01,1.7913768177027924,1.7943632985524467,1.7943632985524467,2.1728511207493826,2.0825179,2.0825179,2.0825179
28109_2022-12-01,2.551640711764857,2.7356756549039,2.7356756549039,2.668339015837652,2.4791663,2.4791663,2.4791663
28111_2022-12-01,0.6153319217328748,0.596334048114355,0.596334048114355,0.6873491117460766,0.65960211,0.65960211,0.65960211
28113_2022-12-01,1.8785465783350217,1.876549475071767,1.876549475071767,2.293673086755838,2.1800232,2.1800232,2.1800232
28115_2022-12-01,1.0189061083508362,1.0196327697839802,1.0196327697839802,1.0715923617305645,1.0639656,1.0639656,1.0639656
28117_2022-12-01,1.0728584247174926,1.0728584247174926,1.0728584247174926,1.2171323,1.2171323,1.2171323,1.2171323
28119_2022-12-01,0.6917730869319164,0.82056801795078,0.82056801795078,0.533541138457105,0.62928003,0.62928003,0.62928003
28121_2022-12-01,4.137003408107208,4.093745548215641,4.093745548215641,4.114710876625992,4.1906366,4.1906366,4.1906366
28123_2022-12-01,0.7051486753571676,0.7125750142029669,0.7125750142029669,0.7296176901284384,0.74439287,0.74439287,0.74439287
28125_2022-12-01,1.0827438087426513,0.9063470210499476,0.9063470210499476,1.3360803883174923,1.3662014,1.3662014,1.3662014
28127_2022-12-01,1.4059296200220084,1.4059296200220084,1.4059296200220084,1.4769893,1.4769893,1.4769893,1.4769893
28129_2022-12-01,0.6673481212125277,0.6453240461698376,0.6453240461698376,0.8455606011232669,0.69461471,0.69461471,0.69461471
28131_2022-12-01,1.8870313022421277,1.8870313022421277,1.8870313022421277,1.950367,1.950367,1.950367,1.950367
28133_2022-12-01,0.74255611186527,0.7010529059335839,0.7010529059335839,0.804901220269702,0.77206618,0.77206618,0.77206618
28135_2022-12-01,0.4375185191019983,0.4375185191019983,0.4375185191019983,0.54010981,0.54010981,0.54010981,0.54010981
28137_2022-12-01,1.5822218438754878,1.575175187086991,1.575175187086991,1.6528219686193562,1.6267241,1.6267241,1.6267241
28139_2022-12-01,1.5280430346776437,1.4468346538334784,1.4468346538334784,1.621466586554945,1.5569582,1.5569582,1.5569582
28141_2022-12-01,1.154976797759925,1.1512454132045775,1.1512454132045775,0.8733460854030825,0.94618571,0.94618571,0.94618571
28143_2022-12-01,0.967045705661715,0.9660844291740476,0.9660844291740476,0.8744819124083097,0.89144498,0.89144498,0.89144498
28145_2022-12-01,2.302609019967315,2.2977328072130803,2.2977328072130803,2.343658069421422,2.3339403,2.3339403,2.3339403
28147_2022-12-01,1.5761247795702718,1.5751025484148446,1.5751025484148446,1.940608290880456,1.8119534,1.8119534,1.8119534
28149_2022-12-01,2.308322952036657,2.227557594862644,2.227557594862644,2.382580653529857,2.3997033,2.3997033,2.3997033
28151_2022-12-01,1.2288146245592224,1.2305384680450542,1.2305384680450542,1.3593255009030143,1.3205462,1.3205462,1.3205462
28153_2022-12-01,0.6741027372482994,0.673885433821259,0.673885433821259,0.7229025337793807,0.7064364,0.7064364,0.7064364
28155_2022-12-01,0.7313079990563642,0.7337014392592203,0.7337014392592203,0.6174759388405364,0.65975493,0.65975493,0.65975493
28157_2022-12-01,1.0051293286001648,0.9786928846653442,0.9786928846653442,1.1288249166911983,1.0327272,1.0327272,1.0327272
28159_2022-12-01,1.2595957222135654,1.2594582101850695,1.2594582101850695,1.387542272579488,1.352217,1.352217,1.352217
28161_2022-12-01,1.7172082303004104,1.7111051152498828,1.7111051152498828,1.5378737735314054,1.5312009,1.5312009,1.5312009
28163_2022-12-01,0.8046419599387781,0.8069588708651753,0.8069588708651753,1.151844572240862,1.0327734,1.0327734,1.0327734
29001_2022-12-01,2.766028470287972,2.762986283461804,2.762986283461804,2.509625324912814,2.5603864,2.5603864,2.5603864
29003_2022-12-01,1.5351626824436986,1.5285143066067275,1.5285143066067275,1.6096712750216384,1.5902367,1.5902367,1.5902367
29005_2022-12-01,5.315128812437795,5.311816254637395,5.311816254637395,5.79474621237535,5.634481,5.634481,5.634481
29007_2022-12-01,1.9927192365714463,2.076410479261331,2.076410479261331,1.9927192365714463,1.9649985,1.9649985,1.9649985
29009_2022-12-01,1.904760373923892,1.9080607396271685,1.9080607396271685,1.805853563374313,1.7897985,1.7897985,1.7897985
29011_2022-12-01,1.9041949110700735,1.8772114118430776,1.8772114118430776,2.1094254221204114,2.1056149,2.1056149,2.1056149
29013_2022-12-01,2.2122525193685774,2.20963406909854,2.20963406909854,2.317183877463849,2.2803919,2.2803919,2.2803919
29015_2022-12-01,1.8044560121067976,1.8044560121067976,1.8044560121067976,2.0111523,2.0111523,2.0111523,2.0111523
29017_2022-12-01,1.5692287995848937,1.5692287995848937,1.5692287995848937,1.5724919,1.5724919,1.5724919,1.5724919
29019_2022-12-01,6.87789397819921,6.8753391874618845,6.8753391874618845,6.715928079693663,6.7876053,6.7876053,6.7876053
29021_2022-12-01,3.292570618500092,3.2995933933366484,3.2995933933366484,3.3316411598462694,3.3447862,3.3447862,3.3447862
29023_2022-12-01,2.251879568144326,2.251879568144326,2.251879568144326,2.3600726,2.3600726,2.3600726,2.3600726
29025_2022-12-01,3.295541411287838,3.2987964863010726,3.2987964863010726,3.967845655085549,3.7861271,3.7861271,3.7861271
29027_2022-12-01,2.201351375067059,2.1826570617963004,2.1826570617963004,2.3681011876154177,2.3217716,2.3217716,2.3217716
29029_2022-12-01,8.33895927088718,8.339738197917834,8.339738197917834,8.45990707229164,8.4130726,8.4130726,8.4130726
29031_2022-12-01,5.071922214166112,5.071922214166112,5.071922214166112,4.720233188948964,4.9265132,4.9265132,4.9265132
29033_2022-12-01,1.44517984576889,1.426959340093691,1.426959340093691,1.4297713450562322,1.5030946,1.5030946,1.5030946
29035_2022-12-01,1.203088468977067,1.168425113100125,1.168425113100125,1.2042529481423745,1.2163336,1.2163336,1.2163336
29037_2022-12-01,4.591897978595799,4.591897978595799,4.591897978595799,4.4158916,4.4158916,4.4158916,4.4158916
29039_2022-12-01,21.50579096750777,2.6466746975025197,2.6466746975025197,2.972363703091472,2.8307176,2.8307176,2.8307176
29041_2022-12-01,9.189727074669886,1.286869785177298,1.286869785177298,1.4072273,1.4072273,1.4072273,1.4072273
29043_2022-12-01,5.400971270513381,6.07436711650553,6.07436711650553,6.42601072557185,6.3519592,6.3519592,6.3519592
29045_2022-12-01,0.7233644286666113,0.7233644286666113,0.7233644286666113,0.76437992,0.76437992,0.76437992,0.76437992
29047_2022-12-01,6.438463377282587,5.884819879548978,5.884819879548978,6.134411299246077,6.0060849,6.0060849,6.0060849
29049_2022-12-01,2.2689771042917792,3.349025103259726,3.349025103259726,3.470580219881593,3.5586734,3.5586734,3.5586734
29051_2022-12-01,1.5834472445026395,4.773851247969889,4.773851247969889,4.653291006242997,4.692728,4.692728,4.692728
29053_2022-12-01,11.153932423849552,1.9964299008035684,1.9964299008035684,2.069151109393568,2.046335,2.046335,2.046335
29055_2022-12-01,4.2591495643865045,3.083723217587168,3.083723217587168,3.1545401,3.1545401,3.1545401,3.1545401
29057_2022-12-01,9.87169866478476,2.3500487729433948,2.3500487729433948,2.397610301262633,2.3765996,2.3765996,2.3765996
29059_2022-12-01,8.657513806433565,3.1157208396354403,3.1157208396354403,3.991458938356341,3.8368745,3.8368745,3.8368745
29061_2022-12-01,6.445892668630775,2.318919598793895,2.318919598793895,2.096796032226568,2.1580398,2.1580398,2.1580398
29063_2022-12-01,7.032887608132414,1.459516614485851,1.459516614485851,93.39373180167723,11.553339,11.553339,11.553339
29065_2022-12-01,4.975938453081407,1.8764080324574728,1.8764080324574728,1.8253526658842332,1.8503153,1.8503153,1.8503153
29067_2022-12-01,5.518959272186216,0.2076450293216196,0.2076450293216196,0.237168337200472,0.23054755,0.23054755,0.23054755
29069_2022-12-01,3.491715726909355,1.3655624639167212,1.3655624639167212,1.551641332796032,1.49159,1.49159,1.49159
29071_2022-12-01,3.60247576149912,3.806152516996081,3.806152516996081,3.9982469,3.9982469,3.9982469,3.9982469
29073_2022-12-01,2.6299456908826846,2.6299456908826846,2.6299456908826846,2.9212132,2.9212132,2.9212132,2.9212132
29075_2022-12-01,1.3315720928951862,1.3315720928951862,1.3315720928951862,1.305057,1.305057,1.305057,1.305057
29077_2022-12-01,6.725695437204344,6.711052885377109,6.711052885377109,6.887600493527334,6.8356304,6.8356304,6.8356304
29079_2022-12-01,1.3369250943789135,1.341732638986946,1.341732638986946,1.5632003249856474,1.4731485,1.4731485,1.4731485
29081_2022-12-01,1.2737118385933652,1.2789995264035554,1.2789995264035554,1.1765885176570348,1.1940298,1.1940298,1.1940298
29083_2022-12-01,2.653345983956198,2.4193192995993216,2.4193192995993216,2.886039210948744,2.7595115,2.7595115,2.7595115
29085_2022-12-01,1.33331773566775,1.334480521085336,1.334480521085336,1.2990790139393986,1.2949092,1.2949092,1.2949092
29087_2022-12-01,1.7650650400657606,1.5440145473772933,1.5440145473772933,1.8867472531239744,1.8077475,1.8077475,1.8077475
29089_2022-12-01,1.701926030175077,1.7042031551308023,1.7042031551308023,1.6680703588964212,1.6901766,1.6901766,1.6901766
29091_2022-12-01,3.31780411945126,3.2956725363158075,3.2956725363158075,3.319193335831779,3.3330057,3.3330057,3.3330057
29093_2022-12-01,1.7642707723994322,1.762547980946754,1.762547980946754,1.9354776670841551,1.8037069,1.8037069,1.8037069
29095_2022-12-01,7.894828466763524,7.898171981661609,7.898171981661609,7.9622045322946065,7.9856663,7.9856663,7.9856663
29097_2022-12-01,4.793210698800165,4.746988581294203,4.746988581294203,4.81225794787614,4.7857938,4.7857938,4.7857938
29099_2022-12-01,3.076934967522529,3.054376865497841,3.054376865497841,3.10213496990726,3.0993207,3.0993207,3.0993207
29101_2022-12-01,2.484124696002103,2.4835201049226003,2.4835201049226003,2.3925099824994858,2.3820765,2.3820765,2.3820765
29103_2022-12-01,2.641916615024825,2.647090178752639,2.647090178752639,2.7983600670278514,2.6272032,2.6272032,2.6272032
29105_2022-12-01,3.295170027155808,3.2485600704408704,3.2485600704408704,3.3524412034847955,3.3549299,3.3549299,3.3549299
29107_2022-12-01,2.449972595883928,2.445676176281142,2.445676176281142,2.6597697051896017,2.5459297,2.5459297,2.5459297
29109_2022-12-01,1.9094933365411115,1.9094933365411115,1.9094933365411115,1.977213,1.977213,1.977213,1.977213
29111_2022-12-01,1.2617275550738132,1.2617843173242942,1.2617843173242942,1.3031997592842666,1.2925969,1.2925969,1.2925969
29113_2022-12-01,2.909383197999541,2.909383197999541,2.909383197999541,2.9554241,2.9554241,2.9554241,2.9554241
29115_2022-12-01,3.109867672589148,3.092530984246296,3.092530984246296,3.2902513936223508,3.1716621,3.1716621,3.1716621
29117_2022-12-01,1.8527182441044596,1.8186290057540528,1.8186290057540528,1.968296148710445,1.9662683,1.9662683,1.9662683
29119_2022-12-01,1.666983854023335,1.6603671402634548,1.6603671402634548,1.7090149756371724,1.6430128,1.6430128,1.6430128
29121_2022-12-01,1.979672641775805,1.979672641775805,1.979672641775805,2.0081015,2.0081015,2.0081015,2.0081015
29123_2022-12-01,1.7490204297467868,1.6835821144785066,1.6835821144785066,1.8068411033946823,1.8744644,1.8744644,1.8744644
29125_2022-12-01,1.3947136531979645,1.2280240406626364,1.2280240406626364,1.6002119352341668,1.4737445,1.4737445,1.4737445
29127_2022-12-01,2.5039648193546937,2.3758457166700317,2.3758457166700317,2.80123991578943,2.6245878,2.6245878,2.6245878
29129_2022-12-01,0.7462313437596847,0.7462313437596847,0.7462313437596847,0.94683176,0.94683176,0.94683176,0.94683176
29131_2022-12-01,2.087974133218044,2.087974133218044,2.087974133218044,2.3468125,2.3468125,2.3468125,2.3468125
29133_2022-12-01,1.4101221673327284,1.112900709505992,1.112900709505992,1.6340950115250648,1.4806378,1.4806378,1.4806378
29135_2022-12-01,1.3941530603708645,1.3916146523087742,1.3916146523087742,1.3026727778075806,1.3316582,1.3316582,1.3316582
29137_2022-12-01,1.997596579475676,1.997596579475676,1.997596579475676,2.0115368,2.0115368,2.0115368,2.0115368
29139_2022-12-01,2.306982684256672,2.1240508332486145,2.1240508332486145,2.536905708939558,2.3927207,2.3927207,2.3927207
29141_2022-12-01,3.1117902835044804,2.908677165760924,2.908677165760924,3.282929213570121,3.1900051,3.1900051,3.1900051
29143_2022-12-01,1.1180806791316178,1.1180806791316178,1.1180806791316178,1.3346404,1.3346404,1.3346404,1.3346404
29145_2022-12-01,1.648877674312868,1.6506866823404156,1.6506866823404156,1.8041237677328563,1.7561657,1.7561657,1.7561657
29147_2022-12-01,2.0539318840056064,2.048984814368643,2.048984814368643,2.036592976556398,2.045625,2.045625,2.045625
29149_2022-12-01,1.700923932336083,1.706920103535343,1.706920103535343,2.516720018691867,2.1521153,2.1521153,2.1521153
29151_2022-12-01,1.7991357838183066,1.738132986369879,1.738132986369879,1.8927817160759604,1.8500859,1.8500859,1.8500859
29153_2022-12-01,2.9740353627886567,3.3740130090539004,3.3740130090539004,2.3771213659095234,2.5696511,2.5696511,2.5696511
29155_2022-12-01,0.7933960836991362,0.7922761164071909,0.7922761164071909,0.8570220495186673,0.8334021,0.8334021,0.8334021
29157_2022-12-01,1.8779365909642205,1.8784214962840515,1.8784214962840515,2.157644606494293,2.0789456,2.0789456,2.0789456
29159_2022-12-01,2.2884670050583797,2.519040206546987,2.519040206546987,2.010612233716494,2.2192271,2.2192271,2.2192271
29161_2022-12-01,8.005517213811952,8.147187685536798,8.147187685536798,7.576556695470436,7.8310513,7.8310513,7.8310513
29163_2022-12-01,1.3187429593724846,1.32335243749125,1.32335243749125,1.3387977725727138,1.3439522,1.3439522,1.3439522
29165_2022-12-01,7.5447134077578095,7.490616277839415,7.490616277839415,7.503224901538592,7.6921115,7.6921115,7.6921115
29167_2022-12-01,2.679255156446026,2.647355075363212,2.647355075363212,2.7338910658307003,2.7333927,2.7333927,2.7333927
29169_2022-12-01,1.4761380814470593,1.439633358145763,1.439633358145763,1.53002209146976,1.4919533,1.4919533,1.4919533
29171_2022-12-01,1.548919873273344,1.548855243591184,1.548855243591184,1.440046065318926,1.2852064,1.2852064,1.2852064
29173_2022-12-01,1.0906215646254662,1.0907951987748703,1.0907951987748703,1.1057334392451772,1.1049038,1.1049038,1.1049038
29175_2022-12-01,2.354214216564203,2.3582315778234366,2.3582315778234366,2.552016874057124,2.5622518,2.5622518,2.5622518
29177_2022-12-01,1.8247464238454671,1.8253587241930609,1.8253587241930609,1.813524379310332,1.8251681,1.8251681,1.8251681
29179_2022-12-01,1.509319764434934,1.5057648263093903,1.5057648263093903,1.4634278571831154,1.4694357,1.4694357,1.4694357
29181_2022-12-01,0.8143327760222888,0.8140649060218709,0.8140649060218709,0.8047960925615967,0.79578137,0.79578137,0.79578137
29183_2022-12-01,8.218225001217977,7.645325657902947,7.645325657902947,8.434723357841465,8.411108,8.411108,8.411108
29185_2022-12-01,1.4834423389053335,1.4821751295521517,1.4821751295521517,1.39476475650425,1.4116095,1.4116095,1.4116095
29186_2022-12-01,2.0595694566168468,2.059373615465017,2.059373615465017,2.121200703974596,2.1477847,2.1477847,2.1477847
29187_2022-12-01,2.055063585513498,2.0560902371908814,2.0560902371908814,2.2233669198348704,2.1796553,2.1796553,2.1796553
29189_2022-12-01,9.41062509891246,9.346522966227475,9.346522966227475,9.604935393530535,9.5497627,9.5497627,9.5497627
29195_2022-12-01,1.9197731062089545,1.9197004516071257,1.9197004516071257,1.9670303249673664,1.9681032,1.9681032,1.9681032
29197_2022-12-01,1.531856797745515,1.4296222389964872,1.4296222389964872,1.815531780150974,1.713948,1.713948,1.713948
29199_2022-12-01,2.2689504732759134,2.330624398380196,2.330624398380196,2.5162617626009265,2.2642591,2.2642591,2.2642591
29201_2022-12-01,2.6433626430479342,2.5787975416887514,2.5787975416887514,2.7665343208763007,2.6981852,2.6981852,2.6981852
29203_2022-12-01,2.243274912407509,2.242629175164103,2.242629175164103,1.959075986018009,2.0509634,2.0509634,2.0509634
29205_2022-12-01,2.4411196230132286,2.663690522586076,2.663690522586076,2.263659512466893,2.3772838,2.3772838,2.3772838
